Date,Nifty50,SP500,Gold,USBond,USDINR_Ret,US10Y,VIX,VIX_Change
2007-11-30,-0.023647706455252927,-0.04504278263090341,-0.016673504535405028,0.052130734713475235,-0.010184369066027172,4.474999904632568,18.530000686645508,0.029444482591417076
2007-12-31,0.06318192770971616,-0.008665949670829879,0.06436066578285854,-0.006297104586397558,0.007147572402315758,3.9719998836517334,22.8700008392334,0.23421478638776905
2008-01-31,-0.17803983360706935,-0.0631138642063085,0.1029321789785521,0.020742098734256365,-0.0053368080195001595,4.034999847412109,22.5,-0.016178435752335574
2008-02-29,0.016610789863128726,-0.03537973959244805,0.050975943867859884,-0.004562877544926922,0.0017566482146151672,3.6389999389648438,26.200000762939453,0.1644444783528647
2008-03-31,-0.09829155085400781,-0.0059774528264186924,-0.061866517767628686,0.02116317974847576,0.015046246660544925,3.5339999198913574,26.540000915527344,0.012977104682715401
2008-04-30,0.08720319380442984,0.04645095190758541,-0.0424778874835565,-0.02517854235894748,-0.000526320103967585,3.431999921798706,25.610000610351562,-0.03504145716256102
2008-05-31,-0.05896482742905683,0.010617614807393634,0.009190132796140704,-0.027249743737472576,0.012382634416922614,3.759000062942505,20.790000915527344,-0.18820771495319588
2008-06-30,-0.18673365741136658,-0.08988355391782211,0.04417832858718474,0.02619003757511326,0.051749950636143,4.046000003814697,17.829999923706055,-0.142376183812987
2008-07-31,0.06986781501269047,-0.009908296633774068,-0.014547310436258025,-0.003680857535615677,0.007519165988199424,3.9790000915527344,23.950000762939453,0.3432417759630211
2008-08-31,0.006223408942828203,0.012116759351493936,-0.09752180252634132,0.02702454015998525,-0.009802463072721732,3.9790000915527344,22.940000534057617,-0.04217119819239101
2008-09-30,-0.10607434040785135,-0.09518076507694331,0.04029806120842163,0.0146517950174786,0.02768049742067273,3.812999963760376,20.649999618530273,-0.09982566966934103
2008-10-31,-0.3066648325032849,-0.1856364738868827,-0.1760173148028842,-0.018781765652150628,0.06599165693379717,3.8269999027252197,39.38999938964844,0.9075060589493584
2008-11-30,-0.046279109417391426,-0.0777983573133054,0.11843698720303157,0.1340184986381819,0.05838911116760316,3.9700000286102295,59.88999938964844,0.5204366671147329
2008-12-31,0.07144825690098913,0.0077911466734982004,0.07448144648475602,0.12797370860877777,0.009408449516047907,2.9570000171661377,55.279998779296875,-0.07697446413980713
2009-01-31,-0.028918908336376888,-0.08954987959881684,0.05388472160534489,-0.14007625073173646,-0.03686536519379926,2.24399995803833,40.0,-0.2764109825743962
2009-02-28,-0.0394308891208383,-0.11645651319919006,0.014352749724136549,-0.01543829064320319,0.01380222080097328,2.8440001010894775,44.84000015258789,0.12100000381469722
2009-03-31,0.08901910081722071,0.08195269356125574,-0.025697095186795783,0.03967625239964551,0.03858280707341926,3.0409998893737793,46.349998474121094,0.033675252372764586
2009-04-30,0.13972092573544934,0.08977221824359974,-0.033909215718880045,-0.07205488419131204,0.0026420913354426832,2.684999942779541,44.13999938964844,-0.04768067221634498
2009-05-31,0.2473758961521429,0.051720577155174065,0.097422603239453,-0.037649981531088936,-0.03193166642972037,3.124000072479248,36.5,-0.17308562517651838
2009-06-30,-0.036125024094298894,0.0001958080939538299,-0.05359374781635107,0.007482541393684346,-0.04616183841446988,3.4649999141693115,28.920000076293945,-0.2076712307864672
2009-07-31,0.07740589624218347,0.07152194934301422,0.023520275509692837,0.005744624985075894,0.01755868501630891,3.5230000019073486,26.350000381469727,-0.08886582600429782
2009-08-31,0.00551698202291739,0.03300933634285532,0.0005355079298821621,0.022063774377258795,-0.003667713260403446,3.500999927520752,25.920000076293945,-0.016318796924123524
2009-09-30,0.08662254556874469,0.03510006736774632,0.05671217260848922,0.02428365738002731,0.0233263783760656,3.4010000228881836,26.010000228881836,0.00347222809888037
2009-10-31,-0.07603973837804553,-0.01995988019711955,0.036551892595866366,-0.026510255513979473,-0.01947034608191618,3.306999921798706,25.610000610351562,-0.015378685698207328
2009-11-30,0.06590783968740303,0.055779076586737225,0.12032648509392818,0.012057146920422058,-0.018833469841798633,3.3919999599456787,30.690000534057617,0.19836000791240593
2009-12-31,0.032903832498163706,0.017614520350300044,-0.07476009268204477,-0.06555992170521482,-0.009852698946187902,3.2009999752044678,24.510000228881836,-0.20136853038883618
2010-01-31,-0.06329531711177615,-0.0376751237121947,-0.012660163424511024,0.026566459284608688,-0.0012491904564230763,3.8429999351501465,21.68000030517578,-0.11546307210439233
2010-02-28,0.008210687649024275,0.028114739741840464,0.03222342245556989,-0.00343117234536484,-0.006529936272190644,3.6089999675750732,24.6200008392334,0.1356088788133336
2010-03-31,0.06428079067560825,0.0571328154163926,-0.00439604483912635,-0.02078720088907449,-0.004304405535291479,3.5950000286102295,19.5,-0.20796103430973
2010-04-30,0.00549058614020599,0.014651373006918428,0.057168645447479766,0.03267864521651096,-0.024257027919007208,3.8329999446868896,17.59000015258789,-0.09794871012369788
2010-05-31,-0.036996625770243693,-0.08553157288349063,0.030056879038148302,0.0498210709131548,-0.012352750937102266,3.6630001068115234,22.049999237060547,0.2535531009541514
2010-06-30,0.04351192193964644,-0.055388449405503734,0.023280092593427018,0.05635965951193478,0.04653854231347519,3.3010001182556152,32.06999969482422,0.45442180519092945
2010-07-31,0.01031836518778294,0.066515799010857,-0.05221072282916405,-0.009508742714000432,0.0009055783501166269,2.9509999752044678,34.540000915527344,0.07701905968841527
2010-08-31,0.006462381763720055,-0.048611822887418846,0.055492654905063984,0.08057434749160614,-0.0008624604805013447,2.9070000648498535,23.5,-0.31962943320491777
2010-09-30,0.10989547001911538,0.08392847418803404,0.04665033770670514,-0.025525844223215466,0.01100480851513091,2.4769999980926514,26.049999237060547,0.10851060583236372
2010-10-31,-0.0020335922481923394,0.03619305175049079,0.03616093888098881,-0.045722159438469114,-0.047692107936068824,2.5169999599456787,23.700000762939453,-0.09021107650467108
2010-11-30,-0.026094877329450743,-0.0022928763797244473,0.02089318741354693,-0.017037784772525204,-0.006059954971212738,2.611999988555908,21.200000762939453,-0.10548522867177879
2010-12-31,0.04531829360559013,0.06325648750899807,0.02407647529579721,-0.03769210808420048,0.030594297217194123,2.796999931335449,23.540000915527344,0.11037736171587964
2011-01-31,-0.10810834843535691,0.022392969812412192,-0.06592360930769041,-0.03129699130307942,-0.02185271501704478,3.305000066757202,17.75,-0.24596434538403822
2011-02-28,-0.03185941836414369,0.03145657676282469,0.0582529910484805,0.01636693153775263,0.02268210928876865,3.378000020980835,19.530000686645508,0.100281728825099
2011-03-31,0.08969920983228828,-0.0010478617545838823,0.015855023066953963,0.00029357220319458646,-0.01291079858786128,3.4140000343322754,18.350000381469727,-0.060419880373207446
2011-04-30,-0.014547123775305875,0.028096938770245248,0.08566981479576365,0.02312155268717852,-0.01424460732381689,3.4539999961853027,17.739999771118164,-0.0332425393825907
2011-05-31,-0.04926769315406488,-0.013592919455284002,-0.018079336034356696,0.03365535511265053,-0.006973402993137991,3.2960000038146973,14.75,-0.1685456487990531
2011-06-30,0.03135004360850645,-0.018426185911932576,-0.024625783692809405,-0.02350466616011932,0.017520579548344493,3.049999952316284,15.449999809265137,0.04745761418746697
2011-07-31,-0.029725247080429812,-0.02170835585666382,0.08082212957432959,0.043198435936295056,-0.0071903934328592205,3.1579999923706055,16.520000457763672,0.06925570625941835
2011-08-31,-0.09183210544382746,-0.05846750227195686,0.11578053365372894,0.09228356698401169,-0.016898003259771113,2.805000066757202,25.25,0.5284503208432789
2011-09-30,-0.011614882817964725,-0.0744671007197857,-0.1172345926056387,0.12404032293456786,0.042919324683113665,2.2179999351501465,31.6200008392334,0.25227726095973857
2011-10-31,0.07469014466203305,0.10230659176938868,0.057052956652452004,-0.03904498315616389,0.06162291095363151,1.9240000247955322,42.959999084472656,0.3586337110772255
2011-11-30,-0.09744238643995458,-0.005071553722512535,0.016535230411316416,0.019695995206276583,-0.004759615516788332,2.174999952316284,29.959999084472656,-0.3026070827990004
2011-12-31,-0.04394580191873786,0.008496565407114517,-0.11274811404454081,0.03386878912324145,0.06517712681295051,2.068000078201294,27.799999237060547,-0.07209612528097742
2012-01-31,0.11718941849375081,0.042660044467807356,0.10791657437041578,-0.0033048916948406263,0.020915323934520166,1.871000051498413,23.399999618530273,-0.15827337191666446
2012-02-29,0.0351401019754325,0.03978734467204456,-0.03009822166810688,-0.026312798649445794,-0.009612085596191455,1.7990000247955322,19.440000534057617,-0.16923073286448964
2012-03-31,-0.016787678037658346,0.03085147563299614,-0.013296346410693573,-0.04328365907150458,-0.06747272061486509,1.9769999980926514,18.43000030517578,-0.05195474285673918
2012-04-30,-0.008991193411020617,-0.007525699544988767,-0.001481421470774064,0.0472108252221778,0.045224135735595576,2.2160000801086426,15.5,-0.15897993796304688
2012-05-31,-0.06370363617897978,-0.06469930815862472,-0.06547799174694513,0.08640999434895406,0.023105439949806378,1.9149999618530273,17.149999618530273,0.10645158829227563
2012-06-30,0.0695457454174103,0.03879271987369995,0.023272829991377104,-0.01692414868365022,0.06787818184073904,1.5809999704360962,24.059999465942383,0.40291545195989253
2012-07-31,-0.00949766897508364,0.01251888494028272,0.008341956862155456,0.037462075618344054,0.01008625488266485,1.659000039100647,17.079999923706055,-0.29010805058897515
2012-08-31,0.005625759771952512,0.01957060970187109,0.04821485443657004,-0.013277188820431112,-0.024506443640914147,1.4919999837875366,18.93000030517578,0.10831384014832657
2012-09-30,0.08119910546008245,0.023947118796254597,0.045647734075256276,-0.02565377482983618,0.0036919658829512297,1.562000036239624,17.469999313354492,-0.07712630577306967
2012-10-31,-0.014766603985183138,-0.019987842358050206,-0.029879392946084746,-0.004851824798218745,-0.048243807372981035,1.6369999647140503,15.729999542236328,-0.09959930392144123
2012-11-30,0.04525295153684717,0.0028426724604567314,-0.004686374641851354,0.011524904076946663,0.017763134934987563,1.6859999895095825,18.600000381469727,0.18245396838869654
2012-12-31,0.004285132854868485,0.0070433681007134085,-0.024569155428997944,-0.02519159371625962,0.016177437561710663,1.6059999465942383,15.869999885559082,-0.14677421720003891
2013-01-31,0.021718027826181426,0.04919779199874611,-0.005073999631277327,-0.03237120273369342,-0.0015512754975125402,1.75600004196167,18.020000457763672,0.13547577742334993
2013-02-28,-0.05828833033193191,0.010999927126354463,-0.05220788974859226,0.01231047897057378,-0.026839490515639258,1.9850000143051147,14.279999732971191,-0.2075472047605389
2013-03-31,-0.0018460570594067182,0.035355294329704884,0.00943247821328289,-0.004203383698977061,0.01035834401424294,1.8880000114440918,15.510000228881836,0.08613449011982044
2013-04-30,0.042657930909539565,0.017924165836652507,-0.07863542587910881,0.045784431760466295,0.009792565154461657,1.8519999980926514,12.699999809265137,-0.1811734608735902
2013-05-31,0.009357117011912245,0.020550202383511563,-0.06399238065819446,-0.070003294572849,-0.0029461582359866676,1.6749999523162842,13.520000457763672,0.06456698116643378
2013-06-30,-0.024307617538900612,-0.015112928770280075,-0.1171951520513375,-0.03325968595520336,0.038881590219024126,2.1640000343322754,16.299999237060547,0.20562120452447918
2013-07-31,-0.01729988996308293,0.04827772805178804,0.0716702669094465,-0.022838356424537447,0.06539401007907777,2.4779999256134033,16.860000610351562,0.0343559140799079
2013-08-31,-0.04819998744856115,-0.03179826803794541,0.05073825038496466,-0.013494968138758643,0.010248344848261808,2.5929999351501465,13.449999809265137,-0.2022538954709635
2013-09-30,0.047032431283321095,0.02931559136642498,-0.04902048937551512,0.006497114233155385,0.10277529271956537,2.749000072479248,17.010000228881836,0.2646840498216487
2013-10-31,0.09377466262324252,0.04362997111283392,-0.003438537525800133,0.014202328270841195,-0.06879149874467738,2.615000009536743,16.600000381469727,-0.024103459253101978
2013-11-30,-0.019727668043679078,0.02766328977323541,-0.05668882859051393,-0.027404139678252108,-0.02559908212960385,2.5420000553131104,13.75,-0.17168676602267607
2013-12-31,0.02049733244238229,0.0232894744820535,-0.03868394001026779,-0.01887413618737249,0.017667509134749022,2.740999937057495,13.699999809265137,-0.003636377507990063
2014-01-31,-0.03461837601054988,-0.0362314077760193,0.033617268368492825,0.061121277991050944,-0.01019389043002516,3.0260000228881836,13.720000267028809,0.0014598874483302549
2014-02-28,0.030318248285812123,0.042213375072275613,0.0608156887838805,0.005227156584829039,0.008542280864223865,2.6679999828338623,18.40999984741211,0.3418366974564908
2014-03-31,0.06584999997236599,0.006908248426944213,-0.0319256671243132,0.007294681539549117,-0.004665027542580212,2.6579999923706055,14.0,-0.23954371993283974
2014-04-30,-0.0011641708271092233,0.0061816433655846855,0.004922744120650332,0.020735807121829968,-0.03578258483705383,2.7230000495910645,13.880000114440918,-0.008571420397077256
2014-05-31,0.07666209355570437,0.020812196013358243,-0.030985523151662333,0.02906849339652979,0.00961272544994511,2.6480000019073486,13.40999984741211,-0.03386169042893705
2014-06-30,0.05140841959926069,0.018878996713560546,0.061273988859520026,-0.002515895628111075,-0.025445945102294323,2.4570000171661377,11.399999618530273,-0.14988816195025756
2014-07-31,0.014342151216077058,-0.01519468763799153,-0.03699259670204101,0.00661988763709824,0.019136548530754714,2.5160000324249268,11.569999694824219,0.014912287893204645
2014-08-31,0.02973624276469228,0.03696364440798924,0.0038018344737498115,0.046156373031416835,0.003524907276205669,2.555999994277954,16.950000762939453,0.46499578306142486
2014-09-30,0.001312847557344785,-0.01563543610528987,-0.06375300908110103,-0.02135039341304915,0.005957333662575366,2.3429999351501465,12.09000015258789,-0.2867256868198952
2014-10-31,0.04389485775609779,0.022936398829564386,-0.031024425384147285,0.027795883185596153,0.0154387090769155,2.507999897003174,16.309999465942383,0.34904873946185955
2014-11-30,0.03146832355414734,0.024237473563306713,-0.0048939283626974915,0.029242016897919006,-0.0019514869108086714,2.3350000381469727,14.029999732971191,-0.1397915271384379
2014-12-31,-0.036225964199751416,-0.004197384221126008,0.013026912960840959,0.03199589921428828,0.006813484270153608,2.194000005722046,13.329999923706055,-0.0498930735985762
2015-01-31,0.06159359260157245,-0.031532779266425476,0.08332874050002659,0.09363475718523652,0.024356159597567057,2.1700000762939453,19.200000762939453,0.44036015550114116
2015-02-28,0.004044440752540507,0.053438876325627216,-0.060867608467681134,-0.06334936468034211,-0.025278111406700478,1.6749999523162842,20.969999313354492,0.09218742083758436
2015-03-31,-0.04080028011655669,-0.017549197433963104,-0.02175701451407345,0.010863399783772093,-0.0006798837308773883,2.002000093460083,13.34000015258789,-0.36385309540318045
2015-04-30,-0.03713127113041314,0.008484722544635536,-0.0016730725280005591,-0.03485209143819558,0.012151751381956602,1.934000015258789,15.289999961853027,0.1461768955742364
2015-05-31,0.030354194198134603,0.010436729675336851,0.005536747934022896,-0.02401049319576214,0.014815595534685857,2.0460000038146973,14.550000190734863,-0.04839763067131375
2015-06-30,-0.007755045113392158,-0.021235558871758677,-0.015278221132740405,-0.04157197179858462,0.0060188512349304895,2.0950000286102295,13.84000015258789,-0.04879725284121206
2015-07-31,0.019448717837749555,0.019549682990019603,-0.06850355828392311,0.04445655504779642,-0.001583732695391383,2.3350000381469727,18.229999542236328,0.3171964841942265
2015-08-31,-0.06807580814164912,-0.06462473099312395,0.03640167417517571,-0.0069187964472222615,0.00616383433421526,2.2049999237060547,12.119999885559082,-0.3351618107571117
2015-09-30,-0.0028140246400839386,-0.02679873096346286,-0.018175566012051562,0.01947814136752201,0.031093953993112884,2.200000047683716,28.43000030517578,1.3457096182855564
2015-10-31,0.0145993344636577,0.07971937954339872,0.022576850862105237,-0.004096688766707035,-0.003377172888804885,2.059999942779541,24.5,-0.13823426883538625
2015-11-30,-0.016318017023023133,0.0005047417068051869,-0.06990824924517815,-0.00871458168533883,-0.007247038972936685,2.1510000228881836,15.069999694824219,-0.38489797163982775
2015-12-31,0.0013978565629991409,-0.01768565839025723,-0.004523550743231864,-0.0029763887939387623,0.022004171091179452,2.2179999351501465,16.1299991607666,0.07033838668931347
2016-01-31,-0.049372085159694434,-0.052067617305496784,0.05269678387896529,0.05423309169113092,-0.006673935515939063,2.2690000534057617,18.209999084472656,0.12895226484358968
2016-02-29,-0.07928222313317254,-0.00413690551499243,0.10373228569112922,0.03039316436317619,0.024349397492226144,1.930999994277954,20.200000762939453,0.109280712713689
2016-03-31,0.10213652752816609,0.06390499028682897,-0.008464584187613824,-0.0009344625947165686,0.009311382057022479,1.7400000095367432,20.549999237060547,0.017326656480292302
2016-04-30,0.014293093615036206,0.0026957614511553935,0.04982589781023703,-0.007392120646586217,-0.034970878386922394,1.7860000133514404,13.949999809265137,-0.3211678672908539
2016-05-31,0.03876840688887582,0.015208366810523843,-0.06334772858099473,0.00802245687951996,0.0010542796384486886,1.819000005722046,15.699999809265137,0.1254480303890546
2016-06-30,0.015522085199101126,0.0009105066031534965,0.08589785781726406,0.06704321360580416,0.010406539319243653,1.8339999914169312,14.1899995803833,-0.09617835969594923
2016-07-31,0.04145043566318204,0.03499043269105408,0.01965218491324181,0.020807310475780792,0.00420660935554317,1.4880000352859497,15.630000114440918,0.10147995607049332
2016-08-31,0.016953374378631935,-0.0012199867803522136,-0.033105143557445434,-0.010186473757065034,-0.0060852358822667,1.4579999446868896,11.869999885559082,-0.24056303271603208
2016-09-30,-0.020124410506717885,-0.0012352137017536324,0.006868492912708385,-0.015199124555231857,0.0017832730211456255,1.5679999589920044,13.420000076293945,0.13058131471598222
2016-10-31,0.0031131540338956163,-0.019616837043472765,-0.029891529311462887,-0.04479479601927034,-0.0046333666924592955,1.6080000400543213,13.289999961853027,-0.009687042749765618
2016-11-30,-0.04905357000843359,0.033603545044434316,-0.08726490700736486,-0.0857079632074006,-0.0005224169405656136,1.8339999914169312,17.059999465942383,0.28367189728446807
2016-12-31,-0.0047165825752456285,0.01803711129927909,-0.01933561669765319,-0.004635739059652553,0.026984533509672226,2.368000030517578,13.329999923706055,-0.21864007379851846
2017-01-31,0.04485110301332945,0.017726314621062854,0.052774746335076624,0.00810833744403418,-0.009887265346697443,2.446000099182129,14.039999961853027,0.05326331899554693
2017-02-28,0.03650444198503119,0.03652300073827695,0.03135106584204694,0.01572261433143738,-0.001650036668423026,2.4509999752044678,11.989999771118164,-0.14601140999321627
2017-03-31,0.03258967792394466,-0.00038927289213133893,-0.00428663927187558,-0.006572757560339657,-0.016768882832880444,2.3580000400543213,12.920000076293945,0.07756466413085272
2017-04-30,0.014103623365259365,0.0090501324781982,0.0171200927899219,0.015609266957064835,-0.028951701477129783,2.3959999084472656,12.369999885559082,-0.04256967395410638
2017-05-31,0.033524425623995345,0.011509759110980618,-0.001242751697818847,0.01870305907190649,-0.011331178522786848,2.2820000648498535,10.819999694824219,-0.12530316936739472
2017-06-30,-0.010484770688249488,0.004802226040503879,-0.02179105760812276,0.00788719058901384,0.008682172537656024,2.196000099182129,10.40999984741211,-0.037892778093906454
2017-07-31,0.05677606089562267,0.01916401754710087,0.02286821934742867,-0.006605091336031449,0.0025734039420024905,2.302000045776367,11.180000305175781,0.07396738415467818
2017-08-31,-0.01592423934975382,0.0005462837796946754,0.041130019183706526,0.033519286863598265,-0.010264817784993052,2.2920000553131104,10.260000228881836,-0.0822898077979507
2017-09-30,-0.013122841377970979,0.01911903935235539,-0.03427981433531973,-0.023503171963966566,-0.0022997239455670847,2.121000051498413,10.59000015258789,0.032163734536487354
2017-10-31,0.054346798044985455,0.021945560031841664,-0.007512965469626744,-0.0003855086615132002,0.021399319071185176,2.3259999752044678,9.510000228881836,-0.10198299415908263
2017-11-30,-0.010577940807164768,0.02769554104663445,0.003557106047448253,0.007404102776350749,-0.00795075573129077,2.375999927520752,10.180000305175781,0.07045216195254733
2017-12-31,0.029307558632650835,0.009783614574871227,0.02083836834884137,0.01796367315706827,-0.006616244180088167,2.4170000553131104,11.279999732971191,0.10805495037521173
2018-01-31,0.0461154878040552,0.05465739835832857,0.031837149333375586,-0.03309713714933941,-0.005492150814031522,2.4049999713897705,11.039999961853027,-0.02127657595741339
2018-02-28,-0.04971627141914981,-0.0397261075980839,-0.020978418338806225,-0.030886815942500465,-0.004569996970464764,2.7200000286102295,13.539999961853027,0.2264492761447785
2018-03-31,-0.03680307592672415,-0.02725249736693992,0.006300119826700143,0.028195280960691377,0.017720439269461104,2.868000030517578,19.850000381469727,0.46602662019159546
2018-04-30,0.060023569786017854,0.002715085811824473,-0.009585540211514879,-0.021102142731632616,0.0018469316460384614,2.740999937057495,19.969999313354492,0.006045286124870097
2018-05-31,-0.0002979412608475592,0.021378191183066175,-0.012031296122520642,0.019845695830629458,0.02400604247847422,2.936000108718872,15.930000305175781,-0.20230341247318184
2018-06-30,-0.0020373086155624333,0.004830749386570285,-0.036819025052856946,0.006437025968565193,0.012235301684156628,2.822000026702881,15.430000305175781,-0.0313873189216165
2018-07-31,0.05821098764503481,0.035387950737524286,-0.02267403366569174,-0.014472716912270148,0.020065744480333925,2.8489999771118164,16.09000015258789,0.04277380650412055
2018-08-31,0.028130517473679395,0.029814314524382428,-0.02161300448941349,0.0130347097358343,-0.0016249725204425791,2.9639999866485596,12.829999923706055,-0.2026103292707242
2018-09-30,-0.06636829440466539,0.004285093286333627,-0.006629272396160436,-0.029061070801832244,0.038837078577213024,2.8529999256134033,12.859999656677246,0.002338248881495364
2018-10-31,-0.051036014078300336,-0.07192934595429683,0.020973954327079023,-0.02974298088079682,0.021406355325828116,3.055999994277954,12.119999885559082,-0.057542752011967346
2018-11-30,0.04611100734876957,0.017701752056117587,0.003381158759096835,0.017713465678333956,0.009549930491375532,3.1589999198913574,21.229999542236328,0.751650143786863
2018-12-31,-0.001306407976310475,-0.09626521985789901,0.048237731540573724,0.05688648108718928,-0.05197245846718808,3.013000011444092,18.06999969482422,-0.1488459687022321
2019-01-31,-0.002913281095661382,0.07574215198675599,0.02845720481403537,0.003778580972307224,3.578942636703898e-05,2.686000108718872,25.420000076293945,0.40675154983953776
2019-02-28,-0.003556346049349872,0.029295553365402384,-0.006110834668932022,-0.013859642969667596,0.0169811352388372,2.634999990463257,16.56999969482422,-0.3481510761175416
2019-03-31,0.0695640927580897,0.017765510890228747,-0.01609787386680263,0.05421999710398743,0.0009837635853806777,2.7109999656677246,14.779999732971191,-0.10802655370067082
2019-04-30,0.015280273429937681,0.03856039741757082,-0.00666097764019951,-0.02011214830888902,-0.024025640839265096,2.4140000343322754,13.710000038146973,-0.07239510921216497
2019-05-31,0.014756702364583232,-0.06804089408287398,0.017421655968993303,0.06615507325475152,0.004476270073170059,2.509000062942505,13.119999885559082,-0.04303429255625546
2019-06-30,-0.011298380631693803,0.06665830156302614,0.07698803077050664,0.009456946489261809,0.0024065122655239873,2.1419999599456787,18.709999084472656,0.4260670158287405
2019-07-31,-0.05858871983713457,0.01304272483370528,7.514556880084937e-05,0.0025615835707291077,-0.00940398742862863,2.0,15.079999923706055,-0.19401386095091377
2019-08-31,-0.008558737956063128,-0.018257281743262237,0.07614879891346511,0.10480158666826495,-0.0035764936176810244,2.0209999084472656,16.1200008392334,0.06896557830165784
2019-09-30,0.04011616296098991,0.01703525059107193,-0.034537471127203456,-0.02716403492971983,0.036985486415685144,1.50600004196167,18.979999542236328,0.17741926514309903
2019-10-31,0.03451881933777409,0.020225842153317446,0.025312390972950294,-0.011194318432002462,-0.016620227751386975,1.6749999523162842,16.239999771118164,-0.14436247825089898
2019-11-30,0.014924931553784597,0.033480266071378155,-0.03261191763837197,-0.004079759550875245,0.00694467943187351,1.690999984741211,13.220000267028809,-0.1859605632175093
2019-12-31,0.009279960144652268,0.028188756298542148,0.0359063603391904,-0.03249724585033111,0.007821195119798898,1.7760000228881836,12.619999885559082,-0.045385807061301686
2020-01-31,-0.017103266834160503,-0.0016294196024425806,0.044013592106952756,0.07409701455912013,-0.0033096357977219146,1.9190000295639038,13.779999732971191,0.09191757986776872
2020-02-29,-0.06567326964296578,-0.08785953690838776,-0.006382050662114364,0.06416191066925916,0.004603017391427908,1.5199999809265137,18.84000015258789,0.36719887646367044
2020-03-31,-0.2645694749733552,-0.1336677246703745,-0.0022265085082420486,0.06181634741700888,0.0040398594491348255,1.1269999742507935,40.11000061035156,1.1289809068734002
2020-04-30,0.13697552507089122,0.11942083876017671,0.07009549287003228,0.012115813987151445,0.04711386712908873,0.6980000138282776,53.540000915527344,0.33482922215936783
2020-05-31,-0.028767179847172152,0.04428653294909693,0.02555235552676476,-0.01777639153838781,-0.0018784525446501718,0.621999979019165,34.150001525878906,-0.3621591157654439
2020-06-30,0.07263883368664037,0.018221374356719156,0.02700897779436622,0.0033609750151723005,0.009278031184948377,0.6480000019073486,27.510000228881836,-0.1944363396869916
2020-07-31,0.0722026488889471,0.053636801634505855,0.10247051148894222,0.04339570465537264,-0.0034287537617684587,0.652999997138977,30.43000030517578,0.10614322253724784
2020-08-31,0.027965893664836396,0.06771908300435733,-0.003240919239441379,-0.05178287875735912,-0.009423377303134209,0.5360000133514404,24.459999084472656,-0.19618801054325652
2020-09-30,-0.012365952795341997,-0.04001811998317809,-0.04260905220878016,0.007704032068627781,-0.025139261845845907,0.6930000185966492,26.40999984741211,0.07972202926930305
2020-10-31,0.03450333037817497,-0.028055692285554126,-0.005207745210277491,-0.03443854490609769,0.009752837428306033,0.6769999861717224,26.3700008392334,-0.001514540265422637
2020-11-30,0.1079044138899046,0.10214642790660017,-0.05560389761425138,0.016501701050609247,0.005657992866877588,0.8600000143051147,38.02000045776367,0.44178988425352483
2020-12-31,0.07519485373952986,0.03644904784059159,0.06778818461332016,-0.012351645457972796,-0.004360149159616174,0.843999981880188,20.56999969482422,-0.45896897824408545
2021-01-31,-0.025142256847608124,-0.0111991376508885,-0.032769265246683395,-0.037004834498524354,-0.010972750493486364,0.9169999957084656,22.75,0.10597959832368442
2021-02-28,0.06354635215000493,0.02575687667253664,-0.06461192561100117,-0.059038153645094696,-0.002672719426256722,1.093000054359436,33.09000015258789,0.45450550121265443
2021-03-31,0.011057650708306223,0.041562807282546625,-0.011498966372832065,-0.053878114230247076,0.0029037632106029563,1.4600000381469727,27.950000762939453,-0.15533391858405443
2021-04-30,-0.004065280331829731,0.05109733046805641,0.035013691325515725,0.024644512161626164,0.0040164184947507784,1.746000051498413,19.399999618530273,-0.3059034315214091
2021-05-31,0.06301835587091167,0.00547149271672327,0.07397861633485953,2.1955107488552048e-05,0.008952884948668917,1.63100004196167,18.610000610351562,-0.04072159916045193
2021-06-30,0.00886147294807531,0.021970872566122474,-0.07415971916685035,0.04324225036206645,-0.023377224789500994,1.5809999704360962,16.760000228881836,-0.09940893717331145
2021-07-31,0.00263937893767087,0.022493175922251307,0.024982681256217852,0.03649252518946916,0.025827481202753553,1.4429999589920044,15.829999923706055,-0.05548927759399125
2021-08-31,0.08329110691007927,0.028578143159792575,-0.0007658383283386476,-0.0034070673589037155,-0.0004793167127063557,1.2389999628067017,18.239999771118164,0.1522425684792985
2021-09-30,0.02796995469889493,-0.04873779278283316,-0.032766257658200904,-0.02950125192756109,-0.011388165894857775,1.3040000200271606,16.479999542236328,-0.09649124182932722
2021-10-31,0.003032039841667852,0.0668581752839893,0.014688768415008846,0.024351016065753447,0.012330453255804475,1.5290000438690186,23.139999389648438,0.40412621555864137
2021-11-30,-0.03973710855020627,-0.008368625655205266,-0.006924573311874219,0.027337813250665966,0.006373506176422258,1.5570000410079956,16.260000228881836,-0.29732062844583884
2021-12-31,0.012914389071010828,0.045318282534870975,0.02565009703279005,-0.02230221406312262,0.0034393686296423655,1.4429999589920044,27.190000534057617,0.6722017313235555
